ts	hostid	type	mod	value	tag
1783916100000	host007	disk	sdb_rqm	267.98	disk_rqm_per_sec
1783916400000	host017	disk	sdc_svctm	38.07	disk_latency_ms
1783916700000	host007	disk	sdd_await	5.83	disk_latency_ms
1783917000000	host007	disk	sdb_rqm	163.77	disk_rqm_per_sec
1783917300000	host008	disk	sda_read	381547	disk_rw_sectors
1783917600000	host005	disk	sdc_avgrq	273.67	disk_other_metric
1783917900000	host007	disk	sda_read	182742	disk_rw_sectors
1783918200000	host018	disk	sdd_avgrq	467.04	disk_other_metric
1783918500000	host016	disk	sdc_util	51.27	disk_util_percent
1783918800000	host013	disk	sdc_write	131120	disk_rw_sectors
1783919100000	host006	disk	sdc_write	360215	disk_rw_sectors
1783919400000	host009	disk	sda_util	10.29	disk_util_percent
1783919700000	host019	disk	sde_avgrq	165.65	disk_other_metric
1783920000000	host007	disk	sdb_svctm	21.73	disk_latency_ms
1783920300000	host015	disk	sdc_util	59.63	disk_util_percent
1783920600000	host009	disk	sda_await	31.18	disk_latency_ms
1783920900000	host020	disk	sde_await	21.52	disk_latency_ms
1783921200000	host019	disk	sdc_await	18.76	disk_latency_ms
1783921500000	host003	disk	sdd_util	16.72	disk_util_percent
1783921800000	host002	disk	sdc_svctm	12.73	disk_latency_ms
1783922100000	host014	disk	sdd_avgrq	603.88	disk_other_metric
1783922400000	host017	disk	sdc_await	19.98	disk_latency_ms
1783922700000	host004	disk	sdb_write	424170	disk_rw_sectors
1783923000000	host011	disk	sdc_util	79.09	disk_util_percent
1783923300000	host012	disk	sda_avgrq	72.64	disk_other_metric
1783923600000	host012	disk	sdd_await	7.34	disk_latency_ms
1783923900000	host011	disk	sdc_read	5050	disk_rw_sectors
1783924200000	host011	disk	sda_rqm	358.40	disk_rqm_per_sec
1783924500000	host007	disk	sde_util	56.75	disk_util_percent
1783924800000	host011	disk	sde_write	294461	disk_rw_sectors
1783925100000	host003	disk	sde_await	14.25	disk_latency_ms
1783925400000	host007	disk	sdd_svctm	10.95	disk_latency_ms
1783925700000	host018	disk	sdc_avgrq	716.27	disk_other_metric
1783926000000	host003	disk	sdb_util	68.21	disk_util_percent
1783926300000	host014	disk	sda_await	40.69	disk_latency_ms
1783926600000	host007	disk	sdc_write	26036	disk_rw_sectors
1783926900000	host016	disk	sdb_svctm	2.43	disk_latency_ms
1783927200000	host009	disk	sdb_util	11.93	disk_util_percent
1783927500000	host015	disk	sda_write	315322	disk_rw_sectors
1783927800000	host011	disk	sde_await	11.90	disk_latency_ms
1783928100000	host001	disk	sdd_avgrq	17.84	disk_other_metric
1783928400000	host019	disk	sda_rqm	455.82	disk_rqm_per_sec
1783928700000	host010	disk	sdd_read	441263	disk_rw_sectors
1783929000000	host013	disk	sdc_rqm	447.91	disk_rqm_per_sec
1783929300000	host017	disk	sdc_rqm	168.69	disk_rqm_per_sec
1783929600000	host001	disk	sde_rqm	234.95	disk_rqm_per_sec
1783929900000	host014	disk	sde_avgrq	274.67	disk_other_metric
1783930200000	host012	disk	sda_util	7.98	disk_util_percent
1783930500000	host011	disk	sdb_svctm	30.65	disk_latency_ms
1783930800000	host013	disk	sde_avgrq	696.46	disk_other_metric
1783931100000	host015	disk	sdb_svctm	42.45	disk_latency_ms
1783931400000	host004	disk	sdd_await	46.89	disk_latency_ms
1783931700000	host004	disk	sdb_rqm	112.01	disk_rqm_per_sec
1783932000000	host001	disk	sdd_read	55121	disk_rw_sectors
1783932300000	host011	disk	sdc_util	22.63	disk_util_percent
1783932600000	host003	disk	sdc_write	379641	disk_rw_sectors
1783932900000	host012	disk	sde_svctm	49.48	disk_latency_ms
1783933200000	host002	disk	sdb_avgrq	883.32	disk_other_metric
1783933500000	host002	disk	sdc_read	25167	disk_rw_sectors
1783933800000	host010	disk	sde_rqm	131.86	disk_rqm_per_sec
1783934100000	host020	disk	sde_await	13.57	disk_latency_ms
1783934400000	host006	disk	sdd_read	305897	disk_rw_sectors
1783934700000	host015	disk	sdc_read	66211	disk_rw_sectors
1783935000000	host011	disk	sde_read	394807	disk_rw_sectors
1783935300000	host019	disk	sdb_util	63.69	disk_util_percent
1783935600000	host004	disk	sdd_svctm	26.43	disk_latency_ms
1783935900000	host019	disk	sda_svctm	33.10	disk_latency_ms
1783936200000	host009	disk	sda_await	38.65	disk_latency_ms
1783936500000	host016	disk	sde_write	48129	disk_rw_sectors
1783936800000	host009	disk	sdd_avgrq	711.38	disk_other_metric
1783937100000	host012	disk	sda_avgrq	659.48	disk_other_metric
1783937400000	host007	disk	sde_rqm	37.57	disk_rqm_per_sec
1783937700000	host016	disk	sdd_rqm	106.24	disk_rqm_per_sec
1783938000000	host007	disk	sde_util	81.85	disk_util_percent
1783938300000	host007	disk	sdb_svctm	5.32	disk_latency_ms
1783938600000	host007	disk	sdd_svctm	25.74	disk_latency_ms
1783938900000	host011	disk	sde_avgrq	708.51	disk_other_metric
1783939200000	host005	disk	sdc_svctm	5.37	disk_latency_ms
1783939500000	host005	disk	sde_write	480613	disk_rw_sectors
1783939800000	host012	disk	sde_await	48.76	disk_latency_ms
1783940100000	host020	disk	sdc_svctm	10.23	disk_latency_ms
1783940400000	host013	disk	sdc_write	35986	disk_rw_sectors
1783940700000	host009	disk	sdc_util	16.42	disk_util_percent
1783941000000	host010	disk	sdb_read	77222	disk_rw_sectors
1783941300000	host015	disk	sdb_read	390608	disk_rw_sectors
1783941600000	host004	disk	sda_avgrq	16.59	disk_other_metric
1783941900000	host015	disk	sdb_write	139857	disk_rw_sectors
1783942200000	host001	disk	sda_svctm	33.13	disk_latency_ms
1783942500000	host015	disk	sdc_await	13.35	disk_latency_ms
1783942800000	host018	disk	sda_read	185821	disk_rw_sectors
1783943100000	host014	disk	sdd_write	78968	disk_rw_sectors
1783943400000	host013	disk	sdc_svctm	21.60	disk_latency_ms
1783943700000	host011	disk	sdd_rqm	220.67	disk_rqm_per_sec
1783944000000	host012	disk	sdb_read	25760	disk_rw_sectors
1783944300000	host013	disk	sdc_util	19.39	disk_util_percent
1783944600000	host007	disk	sda_util	17.66	disk_util_percent
1783944900000	host009	disk	sdd_svctm	30.41	disk_latency_ms
1783945200000	host017	disk	sdc_util	10.92	disk_util_percent
1783945500000	host002	disk	sda_avgrq	958.97	disk_other_metric
1783945800000	host008	disk	sdc_read	27859	disk_rw_sectors
1783946100000	host002	disk	sdc_avgrq	238.77	disk_other_metric
1783946400000	host018	disk	sdb_read	144420	disk_rw_sectors
1783946700000	host008	disk	sda_util	39.19	disk_util_percent
1783947000000	host004	disk	sde_write	384787	disk_rw_sectors
1783947300000	host009	disk	sdb_svctm	10.36	disk_latency_ms
1783947600000	host007	disk	sdc_await	31.88	disk_latency_ms
1783947900000	host020	disk	sdd_avgrq	733.88	disk_other_metric
1783948200000	host004	disk	sdb_write	263842	disk_rw_sectors
1783948500000	host020	disk	sda_svctm	36.98	disk_latency_ms
1783948800000	host008	disk	sda_write	165209	disk_rw_sectors
1783949100000	host003	disk	sda_write	98222	disk_rw_sectors
1783949400000	host011	disk	sde_util	14.18	disk_util_percent
1783949700000	host001	disk	sda_svctm	21.45	disk_latency_ms
1783950000000	host001	disk	sdb_write	138324	disk_rw_sectors
1783950300000	host003	disk	sda_write	356097	disk_rw_sectors
1783950600000	host001	disk	sdc_await	48.48	disk_latency_ms
1783950900000	host019	disk	sda_rqm	244.15	disk_rqm_per_sec
1783951200000	host008	disk	sda_svctm	5.56	disk_latency_ms
1783951500000	host001	disk	sdd_avgrq	835.36	disk_other_metric
1783951800000	host017	disk	sdc_svctm	8.45	disk_latency_ms
1783952100000	host005	disk	sdb_read	52424	disk_rw_sectors
1783952400000	host010	disk	sdb_await	22.69	disk_latency_ms
1783952700000	host012	disk	sde_svctm	12.94	disk_latency_ms
1783953000000	host016	disk	sdb_avgrq	364.29	disk_other_metric
1783953300000	host001	disk	sdc_await	15.13	disk_latency_ms
1783953600000	host011	disk	sdd_svctm	38.75	disk_latency_ms
1783953900000	host020	disk	sda_svctm	5.73	disk_latency_ms
1783954200000	host017	disk	sdb_rqm	73.95	disk_rqm_per_sec
1783954500000	host014	disk	sde_write	345698	disk_rw_sectors
1783954800000	host005	disk	sdc_await	24.94	disk_latency_ms
1783955100000	host008	disk	sdc_util	35.94	disk_util_percent
1783955400000	host003	disk	sdc_write	482684	disk_rw_sectors
1783955700000	host013	disk	sdb_read	143615	disk_rw_sectors
1783956000000	host018	disk	sdd_util	98.73	disk_util_percent
1783956300000	host017	disk	sdb_write	139098	disk_rw_sectors
1783956600000	host012	disk	sdb_await	19.61	disk_latency_ms
1783956900000	host014	disk	sdc_avgrq	309.32	disk_other_metric
1783957200000	host002	disk	sdd_svctm	35.12	disk_latency_ms
1783957500000	host020	disk	sdc_read	227257	disk_rw_sectors
1783957800000	host015	disk	sdc_await	14.49	disk_latency_ms
1783958100000	host001	disk	sdb_svctm	46.37	disk_latency_ms
1783958400000	host005	disk	sde_util	68.09	disk_util_percent
1783958700000	host017	disk	sdd_avgrq	623.80	disk_other_metric
1783959000000	host006	disk	sde_avgrq	486.82	disk_other_metric
1783959300000	host003	disk	sdd_avgrq	15.59	disk_other_metric
1783959600000	host002	disk	sdd_write	148382	disk_rw_sectors
1783959900000	host019	disk	sdc_read	27888	disk_rw_sectors
1783960200000	host016	disk	sde_avgrq	5.09	disk_other_metric
1783960500000	host012	disk	sda_rqm	24.95	disk_rqm_per_sec
1783960800000	host005	disk	sdc_await	43.95	disk_latency_ms
1783961100000	host017	disk	sde_read	45090	disk_rw_sectors
1783961400000	host009	disk	sde_read	384330	disk_rw_sectors
1783961700000	host007	disk	sdc_util	58.52	disk_util_percent
1783962000000	host003	disk	sdd_avgrq	218.86	disk_other_metric
1783962300000	host016	disk	sdc_await	12.51	disk_latency_ms
1783962600000	host013	disk	sdc_util	39.91	disk_util_percent
1783962900000	host004	disk	sdb_avgrq	920.19	disk_other_metric
1783963200000	host020	disk	sde_avgrq	173.30	disk_other_metric
1783963500000	host014	disk	sda_await	40.24	disk_latency_ms
1783963800000	host005	disk	sdc_write	131082	disk_rw_sectors
1783964100000	host005	disk	sdb_util	55.43	disk_util_percent
1783964400000	host010	disk	sde_avgrq	85.60	disk_other_metric
1783964700000	host019	disk	sde_util	54.58	disk_util_percent
1783965000000	host013	disk	sdc_util	9.60	disk_util_percent
1783965300000	host017	disk	sdd_util	69.41	disk_util_percent
1783965600000	host017	disk	sdc_await	23.47	disk_latency_ms
1783965900000	host014	disk	sde_util	42.05	disk_util_percent
1783966200000	host014	disk	sde_util	2.77	disk_util_percent
1783966500000	host018	disk	sdb_rqm	478.75	disk_rqm_per_sec
1783966800000	host014	disk	sda_read	396286	disk_rw_sectors
1783967100000	host005	disk	sde_avgrq	786.63	disk_other_metric
1783967400000	host019	disk	sdc_svctm	18.72	disk_latency_ms
1783967700000	host020	disk	sde_svctm	45.01	disk_latency_ms
1783968000000	host010	disk	sdd_rqm	377.67	disk_rqm_per_sec
1783968300000	host013	disk	sdd_read	211257	disk_rw_sectors
1783968600000	host001	disk	sde_util	80.75	disk_util_percent
1783968900000	host017	disk	sde_util	83.92	disk_util_percent
1783969200000	host003	disk	sdd_rqm	135.09	disk_rqm_per_sec
1783969500000	host004	disk	sdb_await	29.76	disk_latency_ms
1783969800000	host010	disk	sda_svctm	34.56	disk_latency_ms
1783970100000	host002	disk	sdc_read	388221	disk_rw_sectors
1783970400000	host019	disk	sdc_svctm	36.99	disk_latency_ms
1783970700000	host002	disk	sdd_write	270671	disk_rw_sectors
1783971000000	host005	disk	sdb_svctm	6.91	disk_latency_ms
1783971300000	host005	disk	sde_avgrq	628.24	disk_other_metric
1783971600000	host001	disk	sdb_svctm	31.22	disk_latency_ms
1783971900000	host007	disk	sdc_read	35201	disk_rw_sectors
1783972200000	host001	disk	sde_read	316560	disk_rw_sectors
1783972500000	host004	disk	sdd_svctm	4.93	disk_latency_ms
1783972800000	host007	disk	sdb_read	248377	disk_rw_sectors
1783973100000	host001	disk	sdc_svctm	22.25	disk_latency_ms
1783973400000	host002	disk	sdc_read	157246	disk_rw_sectors
1783973700000	host013	disk	sda_svctm	49.14	disk_latency_ms
1783974000000	host008	disk	sde_svctm	13.09	disk_latency_ms
1783974300000	host020	disk	sdd_util	85.93	disk_util_percent
1783974600000	host020	disk	sdc_read	226677	disk_rw_sectors
1783974900000	host005	disk	sdb_rqm	92.40	disk_rqm_per_sec
1783975200000	host008	disk	sda_write	268181	disk_rw_sectors
1783975500000	host018	disk	sdc_write	249644	disk_rw_sectors
1783975800000	host016	disk	sdd_avgrq	289.45	disk_other_metric
1783976100000	host004	disk	sdb_svctm	18.43	disk_latency_ms
1783976400000	host009	disk	sda_util	38.58	disk_util_percent
1783976700000	host004	disk	sde_util	41.69	disk_util_percent
1783977000000	host014	disk	sde_read	14664	disk_rw_sectors
1783977300000	host010	disk	sde_util	12.01	disk_util_percent
1783977600000	host013	disk	sda_rqm	290.27	disk_rqm_per_sec
1783977900000	host002	disk	sdd_util	4.26	disk_util_percent
1783978200000	host012	disk	sdd_read	245318	disk_rw_sectors
1783978500000	host015	disk	sdc_avgrq	9.12	disk_other_metric
1783978800000	host006	disk	sdc_await	25.08	disk_latency_ms
1783979100000	host017	disk	sdd_write	182889	disk_rw_sectors
1783979400000	host017	disk	sde_await	25.70	disk_latency_ms
1783979700000	host006	disk	sde_read	184479	disk_rw_sectors
1783980000000	host019	disk	sdb_await	23.03	disk_latency_ms
1783980300000	host005	disk	sdc_avgrq	784.96	disk_other_metric
1783980600000	host010	disk	sda_util	6.82	disk_util_percent
1783980900000	host016	disk	sde_await	48.13	disk_latency_ms
1783981200000	host020	disk	sdb_write	302010	disk_rw_sectors
1783981500000	host017	disk	sdd_svctm	13.04	disk_latency_ms
1783981800000	host011	disk	sdc_await	29.27	disk_latency_ms
1783982100000	host013	disk	sde_rqm	22.46	disk_rqm_per_sec
1783982400000	host006	disk	sde_write	50614	disk_rw_sectors
1783982700000	host004	disk	sdb_svctm	46.72	disk_latency_ms
1783983000000	host016	disk	sda_await	38.02	disk_latency_ms
1783983300000	host008	disk	sdb_read	471751	disk_rw_sectors
1783983600000	host006	disk	sde_await	37.82	disk_latency_ms
1783983900000	host014	disk	sde_rqm	30.96	disk_rqm_per_sec
1783984200000	host009	disk	sdc_read	19617	disk_rw_sectors
1783984500000	host003	disk	sdd_util	76.34	disk_util_percent
1783984800000	host020	disk	sdb_rqm	461.78	disk_rqm_per_sec
1783985100000	host011	disk	sdb_read	366333	disk_rw_sectors
1783985400000	host015	disk	sde_await	6.75	disk_latency_ms
1783985700000	host019	disk	sdc_write	102612	disk_rw_sectors
1783986000000	host009	disk	sdb_svctm	21.93	disk_latency_ms
1783986300000	host010	disk	sde_write	105482	disk_rw_sectors
1783986600000	host006	disk	sdc_util	81.38	disk_util_percent
1783986900000	host007	disk	sda_read	305192	disk_rw_sectors
1783987200000	host001	disk	sdb_read	106713	disk_rw_sectors
1783987500000	host002	disk	sdd_read	468341	disk_rw_sectors
1783987800000	host001	disk	sdd_await	38.74	disk_latency_ms
1783988100000	host019	disk	sde_svctm	43.24	disk_latency_ms
1783988400000	host011	disk	sdb_write	357753	disk_rw_sectors
1783988700000	host017	disk	sdb_svctm	9.59	disk_latency_ms
1783989000000	host007	disk	sda_svctm	25.09	disk_latency_ms
1783989300000	host012	disk	sdd_read	420267	disk_rw_sectors
1783989600000	host003	disk	sdd_util	42.75	disk_util_percent
1783989900000	host013	disk	sde_rqm	284.58	disk_rqm_per_sec
1783990200000	host005	disk	sdd_svctm	14.98	disk_latency_ms
1783990500000	host004	disk	sdb_svctm	11.61	disk_latency_ms
1783990800000	host020	disk	sde_svctm	16.61	disk_latency_ms
1783991100000	host008	disk	sdd_avgrq	922.27	disk_other_metric
1783991400000	host009	disk	sde_await	35.19	disk_latency_ms
1783991700000	host003	disk	sda_write	151031	disk_rw_sectors
1783992000000	host003	disk	sde_svctm	28.81	disk_latency_ms
1783992300000	host017	disk	sdc_svctm	15.68	disk_latency_ms
1783992600000	host020	disk	sdd_rqm	272.97	disk_rqm_per_sec
1783992900000	host004	disk	sda_svctm	46.85	disk_latency_ms
1783993200000	host009	disk	sdb_rqm	16.14	disk_rqm_per_sec
1783993500000	host014	disk	sdb_avgrq	200.51	disk_other_metric
1783993800000	host002	disk	sdd_read	107077	disk_rw_sectors
1783994100000	host018	disk	sdb_await	46.22	disk_latency_ms
1783994400000	host002	disk	sda_avgrq	493.56	disk_other_metric
1783994700000	host019	disk	sdc_rqm	172.92	disk_rqm_per_sec
1783995000000	host003	disk	sdb_util	59.81	disk_util_percent
1783995300000	host020	disk	sda_read	465315	disk_rw_sectors
1783995600000	host018	disk	sda_svctm	47.34	disk_latency_ms
1783995900000	host009	disk	sdc_rqm	52.03	disk_rqm_per_sec
1783996200000	host016	disk	sdc_svctm	11.34	disk_latency_ms
1783996500000	host012	disk	sdc_util	47.76	disk_util_percent
1783996800000	host008	disk	sdb_rqm	465.62	disk_rqm_per_sec
1783997100000	host001	disk	sdc_write	280067	disk_rw_sectors
1783997400000	host020	disk	sde_await	34.13	disk_latency_ms
1783997700000	host001	disk	sda_svctm	2.70	disk_latency_ms
1783998000000	host013	disk	sdd_read	225296	disk_rw_sectors
1783998300000	host014	disk	sdd_read	60598	disk_rw_sectors
1783998600000	host015	disk	sdc_read	470363	disk_rw_sectors
1783998900000	host020	disk	sdd_await	17.65	disk_latency_ms
1783999200000	host011	disk	sdc_util	91.81	disk_util_percent
1783999500000	host008	disk	sde_write	48229	disk_rw_sectors
1783999800000	host019	disk	sda_rqm	113.56	disk_rqm_per_sec
1784000100000	host018	disk	sdc_rqm	495.47	disk_rqm_per_sec
1784000400000	host001	disk	sda_avgrq	812.62	disk_other_metric
1784000700000	host003	disk	sdd_rqm	63.36	disk_rqm_per_sec
1784001000000	host006	disk	sdd_avgrq	43.72	disk_other_metric
1784001300000	host012	disk	sda_avgrq	998.09	disk_other_metric
1784001600000	host005	disk	sda_util	47.87	disk_util_percent
1784001900000	host004	disk	sde_rqm	38.19	disk_rqm_per_sec
1784002200000	host018	disk	sdd_write	259485	disk_rw_sectors
1784002500000	host012	disk	sde_write	232543	disk_rw_sectors
1784002800000	host010	disk	sdd_await	39.03	disk_latency_ms
1784003100000	host010	disk	sda_avgrq	526.84	disk_other_metric
1784003400000	host009	disk	sda_await	34.92	disk_latency_ms
1784003700000	host017	disk	sdb_read	28310	disk_rw_sectors
1784004000000	host012	disk	sdb_util	70.55	disk_util_percent
1784004300000	host020	disk	sdb_svctm	14.06	disk_latency_ms
1784004600000	host007	disk	sdd_read	441149	disk_rw_sectors
1784004900000	host017	disk	sde_write	159875	disk_rw_sectors
1784005200000	host018	disk	sdd_write	64355	disk_rw_sectors
1784005500000	host012	disk	sde_read	18804	disk_rw_sectors
1784005800000	host008	disk	sdd_util	64.99	disk_util_percent
1784006100000	host015	disk	sdc_read	11161	disk_rw_sectors
1784006400000	host016	disk	sdc_rqm	135.15	disk_rqm_per_sec
1784006700000	host019	disk	sde_await	15.09	disk_latency_ms
1784007000000	host003	disk	sdd_rqm	139.55	disk_rqm_per_sec
1784007300000	host020	disk	sde_await	24.82	disk_latency_ms
1784007600000	host013	disk	sde_await	22.26	disk_latency_ms
1784007900000	host008	disk	sdd_write	198876	disk_rw_sectors
1784008200000	host006	disk	sdc_util	53.25	disk_util_percent
1784008500000	host010	disk	sdc_rqm	270.77	disk_rqm_per_sec
1784008800000	host012	disk	sdb_rqm	455.03	disk_rqm_per_sec
1784009100000	host011	disk	sdb_avgrq	810.24	disk_other_metric
1784009400000	host019	disk	sdd_write	397018	disk_rw_sectors
1784009700000	host001	disk	sdb_await	36.32	disk_latency_ms
1784010000000	host020	disk	sdc_util	86.57	disk_util_percent
1784010300000	host002	disk	sdb_read	290085	disk_rw_sectors
1784010600000	host013	disk	sdd_avgrq	858.51	disk_other_metric
